id,elo_overall,match_number
herve karcher-fr-75,1476,0
jeremias lima perez-sp-89,1476,0
ashleigh janke-au-91,1476,0
vasil mladenov-bu-89,1476,0
mikal oliver statham-ne-87,1476,0
alexandru oichea-ro-90,1476,0
charles graham-au-88,1476,0
fahad ali-pa-90,1476,0
prateek bhambri-in-91,1476,0
andrea paciello-it-91,1476,0
alexander vydmysh-uk-90,1476,0
gengo kikuchi-ja-91,1476,0
arda coskunol-tu-91,1476,0
andres kurdyla-ar-90,1476,0
carlos guerrero pancorbo-sp-90,1476,0
ivan anikanov-uk-88,1476,0
hernus pieters-so-93,1475,0
louis cant-be-90,1475,0
clive wright-au-90,1475,0
nikola petronijevic-se-91,1475,0
eran hecht-is-92,1475,0
guilherme frias-br-92,1475,0
benjamin ebrahimzadeh-ge-80,1475,0
carlos gamez duran-sp-84,1475,0
julien lorenz-ge-88,1475,0
roberto barraquero-ar-86,1475,0
kosho shiono-ur-92,1475,0
askold kuznetsov-uk-91,1475,0
nicolas daniel olguin-ge-91,1475,0
robin fahgen-sw-86,1475,0
takero akaba-ja-86,1475,0
mathieu guenat-sw-86,1475,0
alexandru joitoiu-ro-88,1475,0
kyle stoker-au-91,1475,0
georgi revazishvili-ge-82,1475,0
daniel mcgrath-gr-91,1475,0
kujtim bajrami-sw-89,1475,0
vladimir pavicevic-se-77,1475,0
martin cuevas-ur-92,1475,0
andre guzman-bo-92,1475,0
alvaro raposo de oliveira-pe-90,1475,0
jhonatan gonzalez-ve-94,1475,0
javier padilla-sp-91,1475,0
martin studeny-cz-89,1475,0
ki soo lee-so-85,1475,0
giampaolo zulli-ve-91,1475,0
sathi reddy-in-90,1475,0
alessandro piccari-it-82,1475,0
seung hoon ohuchi-so-79,1475,0
enej bonin-sl-90,1475,0
ramon guedez-ve-88,1475,0
sumeet shinde-in-92,1475,0
adam morgan-un-83,1475,0
botir sapaev-uz-91,1475,0
dane propoggia-au-90,1475,0
ricard tubert-sp-91,1475,0
frederick sletting johnsen-no-86,1475,0
chun ming yam-ho-90,1475,0
ying zheng wang-ch-89,1475,0
hubert holzler-au-81,1475,0
josip juric-cr-87,1475,0
pavel kuzin-uk-85,1475,0
javier foronda bolanos-sp-85,1475,0
julen uriguen-gu-91,1475,0
bastian winde harbo-no-87,1475,0
abdullah qassim-ku-89,1474,0
alexandros georgoudas-gr-91,1474,0
costin paval-ro-90,1474,0
martin muadi-gu-93,1474,0
simon blomberg-sw-90,1474,0
patricio heras-ar-89,1474,0
serafim grozev-bu-90,1474,0
artem ilyushin-ru-91,1474,0
menford owusu-gh-89,1474,0
gustavo kleine-br-90,1474,0
patrick tierro-ph-85,1474,0
hubert gasiorek-po-89,1474,0
george kallis-cy-87,1474,0
michal walkow-po-86,1474,0
alejandro cabrera-me-86,1474,0
miles kasiri-gr-86,1474,0
malandro ayala-ec-86,1474,0
christian mohs-ge-92,1474,0
silviu mistreanu-ro-92,1474,0
denis markov-ru-94,1474,0
timofey baranov-ru-88,1474,0
pablo mora-ch-92,1474,0
alejandro mendoza-bo-90,1474,0
ignacio taboada-un-89,1474,0
igor shelyakin-uz-88,1474,0
rares cuzdriorean-cy-86,1474,0
phil whitesell-un-70,1474,0
pirmin haenle-ge-88,1474,0
adam novak-cz-88,1474,0
andres devletian-ve-92,1474,0
dominik wirlend-au-91,1473,0
christian guevara-un-87,1473,0
jerome palaz-sw-90,1473,0
david hubbard-gr-81,1473,0
sam kazemi-ir-79,1473,0
stanislav pribylov-ru-78,1473,0
jedrzej zarski-po-81,1473,0
christian kloimullner-au-87,1473,0
ivan potapov-ru-86,1473,0
dennis ochieng-ke-92,1473,0
dusan karol-cz-83,1473,0
kevin harris-un-80,1473,0
bernardo peixoto bertolucci-br-94,1473,0
ricardo rodeiro stetson-sp-90,1473,0
scott griekspoor-ne-91,1473,0
chris haskett-au-83,1473,0
mitchell frank-un-92,1473,0
rodrigo schaefer-br-91,1473,0
vivek shokeen-in-87,1473,0
diego aguirre-pe-90,1473,0
tim van terheijden-ne-90,1473,0
dieu donne habiyambere-rw-82,1473,0
juan vazquez valenzuela-ar-91,1473,0
giacomo vianello-it-89,1473,0
alessandro motti-it-79,1473,0
mark joachim-ge-73,1473,0
jose pedro silva-po-83,1473,0
artem tarasov-uz-92,1472,0
alex llompart-pu-90,1472,0
gianni mina-fr-92,1472,0
tom farquharson-gr-92,1472,0
ivan tsiganov-ru-84,1472,0
marc meigel-ge-88,1472,0
ahmed al bitar-eg-93,1472,0
marc dolcet-sp-92,1472,0
shahzad khan-pa-86,1472,0
alex theiler-ch-91,1472,0
yuuya kibi-ja-86,1472,0
filippo ribacchi-it-88,1472,0
suresh krishna-in-89,1472,0
pavel schalomov-ge-85,1472,0
maciek sykut-un-86,1472,0
cledson carvalho-br-85,1472,0
andrew dottino-un-89,1472,0
gaetano marrone-it-86,1472,0
mike tarkowski-ge-82,1472,0
diego puerto jaimez-sp-89,1472,0
mahmoud nader al baloushi-un-80,1472,0
rodrigo grilli-br-79,1472,0
lubomir majsajdr-cz-88,1472,0
korhan ural ates-tu-93,1472,0
david kvernadze-ge-86,1472,0
sorachet uayporn-th-90,1472,0
xin yuan yu-ch-85,1472,0
boris arias-bo-93,1472,0
javier peris inigo-sp-85,1472,0
junior ore-un-92,1472,0
edesio semencato-br-88,1471,0
jun ito-ja-89,1471,0
bart beks-ne-73,1471,0
valentin bazunov-ru-80,1471,0
shuang qiang liang-ch-85,1471,0
filip horansky-sl-93,1471,0
wessim derbel-tu-89,1471,0
tommy garrison-un-83,1471,0
claudio fortuna-it-90,1471,0
marc vargas-sp-92,1471,0
marcin chlebowski-po-90,1471,0
eldar artemiev-ru-89,1471,0
elwin antony-in-91,1471,0
marc rigal perez-sp-85,1471,0
jordan kerr-au-79,1471,0
trystan meniane-fr-81,1471,0
ivan kobzar-be-90,1471,0
nikolai fidirko-be-87,1471,0
jesse kiuru-fi-90,1471,0
raphael lustenberger-sw-88,1471,0
ricardo seritti-ar-84,1471,0
jose zunino-ec-87,1471,0
santiago celia-ar-91,1471,0
kevin sorensen-ir-81,1471,0
ladislav chramosta-cz-81,1471,0
harshana godamanna-sr-85,1471,0
johnny arcilla-ph-80,1471,0
bart govaerts-be-88,1471,0
ikaika jobe-un-82,1471,0
gerard gallego bertran-sp-90,1471,0
ricardo ojeda lara-sp-93,1471,0
nassim slilam-fr-90,1471,0
muhd ashaari bin zinal abidin-ma-88,1471,0
abd hazli bin zainuddin-ma-80,1471,0
ahmed ismail-un-89,1471,0
matteo volante-it-84,1471,0
danilo zivanovic-au-83,1471,0
gabriel ries-br-88,1471,0
moez chargui-tu-93,1471,0
frederic de fays-be-89,1471,0
bruno abdel nour-sy-91,1471,0
jae min seol-so-90,1470,0
alex bolt-au-93,1470,0
dmitry kalyuzhny-ru-90,1470,0
german sanchez delfin-me-91,1470,0
arkaitz manzarbeitia ugate-sp-82,1470,0
wael chami-sy-83,1470,0
thiago vinicius spanhol zoller-br-92,1470,0
eduardo piragine-ar-88,1470,0
mattia livraghi-it-81,1470,0
jonas pontus norberg-sw-86,1470,0
mauro ferrer-ar-80,1470,0
antonio lupieri-cr-92,1470,0
steven diez-ca-91,1470,0
oliver snaider-pa-91,1470,0
eduardo dischinger-br-92,1470,0
goran bosalevski-ho-78,1470,0
muhammad khaliq siddiq-ku-76,1470,0
ramiro alexis campos-me-87,1470,0
otakar lucak-cz-90,1470,0
emiliano castellucci-ar-90,1470,0
david ollivier baquero-sp-84,1470,0
gleb sakharov-fr-88,1470,0
luis ramos-pe-73,1470,0
sang gyun kim-so-89,1470,0
ji sup lim-so-86,1470,0
omar altmann-ge-86,1470,0
benjamin recknagel-ge-89,1470,0
dimitar kuzmanov-bu-93,1470,0
daniel jacobi-is-89,1470,0
damon gooch-so-86,1470,0
daniel kumlin-sw-87,1470,0
franco tamagnone-ar-89,1470,0
pongsatorn benjamas-th-89,1470,0
timothy patient-gr-85,1470,0
andreas siljestrom-sw-81,1469,0
juan manuel melian puigventos-sp-90,1469,0
laurent bram-lu-84,1469,0
martin ayala-ec-90,1469,0
ibrahim abou chahine-le-90,1469,0
kirill nasonov-ru-91,1469,0
antoine escoffier-fr-92,1469,0
sozar gokadze-ge-87,1469,0
luis pablo pechir-me-91,1469,0
andre cury-br-76,1469,0
farzad heidari-ir-85,1469,0
marco ricardo osorio-ho-92,1469,0
mirza basic-bo-91,1469,0
pavel vanis-cz-91,1469,0
piotr zielinski-po-87,1469,0
kazuya tamura-ja-89,1469,0
francisco dias-po-92,1469,0
marko baralic-se-88,1469,0
rok jarc-sl-85,1469,0
jose roberto burboa-me-88,1469,0
antonio di gaetano-it-89,1469,0
adrian gavrila-ro-84,1469,0
stefan roates-ro-91,1469,0
ross wilson-ca,1469,0
mat cloer-un-84,1469,0
carlos martinez-co-93,1469,0
alexander pelaez herrera-cu-88,1469,0
hikaru kinjo-ja-88,1469,0
bogdan andrii-ro-89,1469,0
mohamed mounir-eg-92,1469,0
takahiro inoue-ja-88,1469,0
juan agustin alessio-ar-89,1469,0
jp ritchie-un-85,1468,0
kevin sosa-ar-91,1468,0
eduard stefan pitian-ro-89,1468,0
herbert wiltschnig-au-75,1468,0
zlatan kadric-bo-86,1468,0
young hoon jeong-so-89,1468,0
jonathan gomez-me-90,1468,0
mihai stoian-ro-79,1468,0
sebastian chylinski-po-91,1468,0
brett joelson-un-84,1468,0
abdulla al haji-qa-90,1468,0
carlos palencia-me-81,1468,0
wael kilani-tu-88,1468,0
bowen ouyang-ch-92,1468,0
brian brogan-un-86,1468,0
brian compton-un-86,1468,0
facundo lugones-ar-92,1468,0
sergei yaroshenko-uk-77,1468,0
dinko halachev-bu-84,1468,0
patrik rosenholm-sw-88,1468,0
vukasin teofanovic-se-92,1468,0
roman recarte-ve-87,1468,0
abraham ibrahim-sy-84,1468,0
francesco picco-it-91,1468,0
oscar eduardo dominguez-do-92,1468,0
edward seator-gr-86,1468,0
alejo apud-ar-92,1468,0
sansan dabire-bu-79,1468,0
ryan preston-un-85,1468,0
gino asara-it-85,1468,0
navinder pal singh-in-89,1468,0
tzvetan mihov-bu-91,1468,0
carlos cuenca navarro-sp-89,1468,0
jesus san roman garcia-sp-89,1468,0
alessandro petrone-it-90,1468,0
peter shults-un-83,1468,0
richard gabb-gr-92,1467,0
jurgen gundera-au-82,1467,0
gabriel gomez-ar-87,1467,0
ignacio morente gemas-sp-91,1467,0
gilbert kibet-ke-91,1467,0
toshiharu kato-ja-79,1467,0
mark vervoort-ne-90,1467,0
jesus francisco felix-do-80,1467,0
jakob sude-ge-91,1467,0
ivan arenas gualda-sp-90,1467,0
joshua zavala-un-88,1467,0
marcin domaszewicz-po-83,1467,0
julian mora-ar-89,1467,0
andemir karanashev-ru-86,1467,0
yoo soo kim-so-83,1467,0
david baxendine-gr-83,1467,0
dave lingman-un-81,1467,0
marcelo melo-br-83,1467,0
henrik norfeldt-sw-86,1467,0
paul mihai puscasu-ro-88,1467,0
denis milchenko-uk-86,1467,0
victor komlev-ru-87,1467,0
rodrigo ribeiro-br-77,1467,0
alvaro rodriguez-ni-92,1467,0
diego hidalgo-ec-93,1467,0
norikazu sugiyama-ja-77,1467,0
ramy kamal aita-eg-91,1467,0
philippe schneider-ge-88,1467,0
marco dierckx-be-88,1467,0
petar popovic-se-82,1467,0
jaroslav levinsky-cz-81,1466,0
theophile segodo-be-88,1466,0
igor panin-ru-90,1466,0
lucian gheorghe-ro-92,1466,0
frederick saba-un-91,1466,0
marcel thiemann-ge-89,1466,0
rylan rizza-un-84,1466,0
robert rumler-cz-93,1466,0
ryan tanujoyo-in-82,1466,0
jacques cassagneau-fr-87,1466,0
marco kirschner-ge-92,1466,0
andreas neykov-bu-91,1466,0
edberg espinoza guerrero-ve-89,1466,0
tomas hrabec-cz-90,1466,0
mikolaj borkowski-po-87,1466,0
alexander stakheev-ru-86,1466,0
dewald linde-so-85,1466,0
nicholas bjerke-no-89,1466,0
hiroyasu ehara-ja-91,1466,0
adam majchrowicz-po-91,1466,0
david munoz-ec-92,1466,0
emir aliti-cr-91,1466,0
daniel schmitt-br-92,1466,0
vinko lelas-cr-92,1466,0
ivan djurdjevic-se-87,1466,0
joao camara-br-90,1466,0
alberto tosti croce-it-87,1466,0
ashwin kumar-un-85,1466,0
david jeflea-au-86,1466,0
tony pudico-fr-80,1466,0
predrag nedeljkovic-se-88,1466,0
barry fagan-ir-85,1466,0
krzystof muzalewski-po-88,1466,0
artur khachatryan-ar-82,1466,0
diego jose manrique velazquez-sp-89,1466,0
phillip regnat-ge-89,1466,0
federico paskvan-ar-87,1466,0
direnc bada-tu-92,1466,0
cristian alvarez-ec-89,1466,0
christoffer konigsfeldt-de-89,1466,0
danilo petrovic-se-92,1465,0
laurent silvy-fr-79,1465,0
hugo dellien-bo-93,1465,0
admire mushonga-zi-91,1465,0
sebastian salazar-co-90,1465,0
patrick telawetz-au-86,1465,0
rok ursic-sl-85,1465,0
caio claudino-br-90,1465,0
hyung chan lim-so-85,1465,0
pablo manuel montoro gimenez-sp-86,1465,0
carlos llanes-ar-78,1465,0
santiago romero-ar-88,1465,0
jonas luetjen-ge-90,1465,0
alexei milner-is-89,1465,0
carlos eduardo severino-br-90,1465,0
juan carlo acuna gerard-me-90,1465,0
tomas janci-sl-80,1465,0
luke saville-au-94,1465,0
arturs kazijevs-la-92,1465,0
alex sanders-au-91,1465,0
pablo perez-ar-90,1465,0
ilija vucic-se-90,1465,0
luciano silva-br-82,1465,0
demetre taktakishvili-ge-91,1465,0
giovanni galuppo-it-88,1465,0
jesper saarni-fi-86,1465,0
pascal benz-ge-90,1465,0
gerald kamitz-au-87,1465,0
borja gutierrez de la maza-sp-75,1465,0
scott robertson-au-86,1465,0
morgan lesur-be-89,1465,0
robin kern-ge-93,1465,0
james feaver-gr-86,1465,0
lars behlen-ge-92,1465,0
christopher simpson-gr-92,1465,0
juan samuel arauzo martinez-sp-90,1465,0
carlos boluda purkiss-sp-93,1465,0
dmitry frumkin-ru-87,1465,0
kingsley enosoregbe-ni-89,1465,0
marton fucsovics-hu-92,1464,0
nicolas beuque-fr-83,1464,0
joaquin jesus monteferrario-ar-85,1464,0
andres quijada-ve-90,1464,0
mbonisi ndimande-zi-91,1464,0
ofir ginat-is-90,1464,0
daniel yoon-so-89,1464,0
taylor fogleman-un-87,1464,0
kirill savoskul-uk-85,1464,0
rogier wassen-ne-76,1464,0
ross connolly-gr-83,1464,0
ramon gonzalez-sp-89,1464,0
rodrigo urquiaga-pe-88,1464,0
ricardo martin-co-89,1464,0
thomas jun facchini takemoto-br-92,1464,0
kevin taylor-so-85,1464,0
jamie gresh-un-80,1464,0
mateo galdon-ar-90,1464,0
stefan milenkovic-se-92,1464,0
hui zhang-ch-84,1464,0
ioan alexandru cojanu-ro-85,1464,0
paul hanley-au-77,1464,0
joji miyao-ja-81,1464,0
sean berman-un-93,1464,0
franjo raspudic-bo-90,1463,0
marko strilic-se-83,1463,0
pitchaya limpimprorh-th-89,1463,0
mathew james-gr-90,1463,0
pedro villar almiron-sp-88,1463,0
sami huurinainen-fi-81,1463,0
alexandr kushakov-uk-91,1463,0
matheson klein-au-89,1463,0
oscar jose gutierrez-br-93,1463,0
alon faiman-is-92,1463,0
yac verdugo-me-87,1463,0
ergun zorlu-tu-85,1463,0
john paul fruttero-un-81,1463,0
marlu jansen van vuuren-so-93,1463,0
leo rosenberg-un-89,1463,0
deepinder bains-in-89,1463,0
david zimmermann-ge-90,1463,0
beka komakhidze-ru-87,1463,0
ruan roelofse-so-89,1463,0
yu takahashi-ja-70,1463,0
florin dimitrie sorodoc-ro-91,1463,0
motaz abou el khair-eg-83,1463,0
marcel goodman-un-87,1463,0
hayato matsuda-ja-89,1463,0
troy gillham-au-82,1463,0
christoph thiemann-ge-89,1463,0
ricardo corrente-ve-91,1463,0
olivier sajous-ha-87,1463,0
marin milan-cr-90,1462,0
houssam yassine-mo-88,1462,0
chuan jiang-ch-90,1462,0
rodrigo albano-ar-90,1462,0
albert larregola cortezon-sp-86,1462,0
younes rachidi-mo-86,1462,0
bart van monsjou-ne-85,1462,0
julian rodriguez-ar-87,1462,0
valentin rahmine-al-92,1462,0
tilen zitnik-sl-91,1462,0
juan lizariturry-sp-91,1462,0
matthias kolbe-ge-87,1462,0
mastrelia antonio-it-94,1462,0
maximilian neuchrist-au-91,1462,0
thomas schoeck-ge-81,1462,0
simon cauvard-fr-86,1462,0
ju hae moon-so-88,1462,0
borja zarco-sp-86,1462,0
philipp marx-ge-82,1462,0
marko begovic-mo-83,1462,0
shin kamiya-ja-88,1462,0
bojan zdravkovic-se-92,1462,0
mathieu goven-fr-84,1462,0
djanibek orazoliev-uz-90,1462,0
david nylen-sw-83,1462,0
daniel dossetor-au-84,1462,0
roel oostdam-ne-88,1462,0
tobias blomgren-sw-92,1462,0
damian guichonet-ar-86,1462,0
nikita kushnarev-ru-92,1462,0
kamil pajkowski-ca-85,1462,0
pavel filin-be-92,1462,0
oliver golding-gr-93,1461,0
simone golia-it-91,1461,0
yeboua koffi etienne bini-iv-83,1461,0
vikas chauhan-in-90,1461,0
willian franco-br-90,1461,0
tunde segodo-be-94,1461,0
benjamin devos-be-91,1461,0
marwan gaber-eg-87,1461,0
brian battistone-un-79,1461,0
thomas tomczak-un-88,1461,0
yuya tanaka-ja-82,1461,0
morgan mannarino-fr-85,1461,0
jaime vazquez catoira-sp-90,1461,0
mate major-hu-88,1461,0
william dorantes sanchez-cu-90,1461,0
romain cabrillon-fr-88,1461,0
ace alexander christoffer neumann-ca-90,1461,0
joe hatto-lu-86,1461,0
jakhongir jalalov-uz-93,1461,0
alexander perez cortes-co-89,1461,0
santiago espinosa-ec-92,1461,0
marko lenz-ge-91,1461,0
fahd mezzour-mo-87,1461,0
luka kukulic-cr-82,1461,0
steffen dierauf-ge-90,1461,0
jason kubler-au-93,1461,0
maxime quinqueneau-fr-89,1461,0
saeid ahmadvand-ir-76,1461,0
mahmoud ezzat-eg-88,1461,0
sunday emmanuel-ni-91,1461,0
christophe lenzi-fr-85,1461,0
tom allen-gr-92,1461,0
paolo naldi-it-84,1461,0
andrea patracchini-it-92,1461,0
kokou missodey-to-90,1461,0
miguel almeida-po-92,1460,0
martin kildahl-no-88,1460,0
dominic ross hurst-gr-85,1460,0
peng gao-ch-87,1460,0
catalin gard-ro-81,1460,0
nicolas barrientos-co-87,1460,0
shunrou takeshima-ja-90,1460,0
allen perel-au-91,1460,0
constantin sturdza-sw-89,1460,0
tomas toman-cz-89,1460,0
alan poric-au-88,1460,0
alexandru catalin marasin-ro-91,1460,0
kevin mcduffee-un-84,1460,0
david estruch-sp-85,1460,0
andrew thomas-au-90,1460,0
luis delgado-do-91,1460,0
cheikh salif kante-se-88,1460,0
gaetan de lovinfosse-be-91,1460,0
carlos rexach itoiz-sp-79,1460,0
guo bin cen-ch-87,1460,0
jackson bodle-ne-89,1460,0
vincent boginoff-fr-87,1460,0
matias supan-ar-91,1460,0
beka buchukuri-ge-91,1460,0
slimane saoudi-al-75,1460,0
pablo pires de almeida-un-82,1460,0
rhyne williams-un-91,1460,0
joe young-un-90,1460,0
alexander chen-uz-91,1460,0
christopher lawson-ja-89,1460,0
kaza vinayak sharma-in-91,1460,0
alexander tavkhelidze-ge-89,1460,0
pavel krainik-ca-92,1460,0
jun chao xu-ch-88,1459,0
paul warkentin-un-82,1459,0
walter kubicka-au-90,1459,0
ivan vukovic-cr-84,1459,0
alejandro arias-bo-92,1459,0
mitja zajsek-sl-88,1459,0
juan pablo munoz constantine-ec-90,1459,0
ali ismaeel-ku-88,1459,0
simone muresu-it-87,1459,0
stanislav vovk-ru-91,1459,0
lukas vrnak-cz-93,1459,0
nikola vuckovic-sw-86,1459,0
jonathan david-ca-88,1459,0
rouslan nourmatov-ru-81,1459,0
sulaiman al rawahi-om-84,1459,0
marko stanic-bo-90,1459,0
matteo civarolo-it-92,1459,0
hassan bassel-eg-87,1459,0
pietro jordao-br-93,1459,0
fares kilani-tu-93,1459,0
kryce didier momo kassa-ga-82,1459,0
nicolas tourte-fr-79,1459,0
jeremie cayla-fr-90,1459,0
stecy ibinga missou-ga-87,1459,0
luis david martinez-ve-89,1459,0
teri groll-fr-92,1459,0
dor amir-is-91,1459,0
tomislav brkic-bo-90,1459,0
hyung tae kwon-so-84,1459,0
tomislav ternar-sl-90,1459,0
enrique robles-me-90,1459,0
ashley watling-gr-90,1458,0
mason fuller-un-82,1458,0
guilherme destefani-br-92,1458,0
mlandeli ndlela-zi-85,1458,0
jordan miles-gr-83,1458,0
jacob avellan-sw-88,1458,0
madou keita-ma-86,1458,0
kirill sinitsyn-ca-87,1458,0
ricards opmanis-la-90,1458,0
palash tiwari-in-90,1458,0
sean wheatley-au-89,1458,0
philippe oudshoorn-ne-89,1458,0
thiago monteiro-br-94,1458,0
celestin nkoueleue-ca-93,1458,0
filip rams-po-89,1458,0
vitor requiao-br-88,1458,0
luis javier naranjo-co-89,1458,0
adil shamasdin-ca-82,1458,0
connor smith-un-90,1458,0
soren wedege-de-89,1458,0
narcisse lekama-ca-92,1458,0
nikolai nesterov-ru-81,1458,0
christian bergh-no-86,1458,0
lucas victolo pereira-br-87,1458,0
joao silverio-po-89,1457,0
patrick eichenberger-sw-88,1457,0
marcel radev-bu-92,1457,0
leonardo nahar-br-90,1457,0
shotaro suzuki-ja-88,1457,0
juan pablo seminara-ar-91,1457,0
peter suran-sl-91,1457,0
romain hardy-fr-86,1457,0
mikhail bril-ru-89,1457,0
florian farnleitner-au-87,1457,0
evgeny prokhorenko-ru-89,1457,0
arnar sigurdsson-ic-81,1457,0
marc giner-sp-91,1457,0
diogo cruz-br-81,1457,0
diego prado-ar-89,1457,0
victor carneiro melo-br-76,1457,0
sebastian serrano-co-87,1457,0
fariz mohammed-in-88,1457,0
yannick nelord-in-85,1457,0
taiwo owolabi-ni-86,1457,0
robert coman-ro-90,1457,0
ryan lipman-un-90,1457,0
michael tymkiw-au-90,1457,0
ludovic crampon-fr-90,1457,0
tom kocevar desman-sl-90,1457,0
ashutosh singh-in-82,1457,0
pedro zanotelli-br-90,1457,0
lewis barnes-gr-90,1457,0
richard brooks-gr-81,1457,0
amir soheil mohseni-ir-80,1457,0
marvin netuschil-ge-91,1457,0
yuri radomsky-br-85,1457,0
david sodek-cz-90,1457,0
tadas tarasevicius-li-90,1457,0
edgar pallares garcia-sp-90,1457,0
krisztian krocsko-hu-89,1457,0
sean thornley-gr-89,1457,0
ilia kushev-bu-80,1457,0
carlo von hanstein-ge-91,1456,0
pedro bernardi-br-91,1456,0
jibran mohammadi-pa-84,1456,0
benjamin ugarte-ch-93,1456,0
ali el alaoui-mo-86,1456,0
ricardo soriano gallo-sp-83,1456,0
takuto niki-ja-87,1456,0
chang hoon lee-so-81,1456,0
peter aarts-un-87,1456,0
robert yim-un-85,1456,0
luigi esposito-it-86,1456,0
damian hume-so-89,1456,0
gonzalo lama-ch-93,1456,0
julien gely-fr-86,1456,0
christopher marquis-in-91,1456,0
catalin petre nedelescu-ro-91,1456,0
joao pedro sorgi-br-93,1456,0
alexander rojas-ve-90,1456,0
dmitriy makeyev-ka-84,1455,0
julien dubail-be-88,1455,0
patrick pradella-ge-90,1455,0
federico sabogal-co-91,1455,0
ivelin kolev-bu-87,1455,0
juan rodriguez-ec-91,1455,0
tiago slonik-br-90,1455,0
steffen zornosa-co-90,1455,0
pedro guimaraes-br-94,1455,0
jonathan kinsella-gr-84,1455,0
haluk akkoyun-tu-81,1455,0
benjamin george levi-gr-90,1455,0
andrew gregory-gr-90,1455,0
tommi laine-fi-89,1455,0
harry fowler-un-91,1455,0
nicholas edlefsen-un-84,1455,0
jose manuel limon-me-90,1455,0
andrzej grusiecki-po-82,1455,0
daniel tyntaryov-is-91,1455,0
david catala velasco-sp-89,1455,0
jurgens strydom-na-87,1455,0
stefano travaglia-it-91,1455,0
jordan szabo-au-91,1455,0
bruno alvarez-be-84,1455,0
joseph huber-au-83,1455,0
alexander zhurbin-ru-92,1454,0
endika sanchez celada-sp-91,1454,0
ahmed moumni-mo-88,1454,0
young jae kim-so-83,1454,0
salvador de la torre-me-86,1454,0
philippe grandjean-lu-84,1454,0
matthew leahy-gr-86,1454,0
andrei plotniy-ru-88,1454,0
stanislav zhuravski-ru-88,1454,0
victor morales-ch-91,1454,0
alexandru raul lazar-ro-88,1454,0
tristan samuel weissborn-au-91,1454,0
sun yong kim jr-so-87,1454,0
oleksiy zhornyak-uk-90,1454,0
rasmus moller-de-88,1454,0
cyprian pisarek-un-89,1454,0
matheus pereira-br-90,1453,0
david oleary-gr-91,1453,0
abdul mumin babalola-ni-84,1453,0
james cluskey-ir-86,1453,0
huai en chang-ch-87,1453,0
fabricio varas-ar-90,1453,0
marco stancati-it-89,1453,0
michal konecny-cz-89,1453,0
vadim alekseenko-uk-83,1453,0
roman margoulis-lu-88,1453,0
ashley hewitt-gr-92,1453,0
alberto rodriguez cervantes-sp-90,1453,0
markus kanellos-au-81,1453,0
marko boskovic-se-91,1453,0
juan enrique crosa-pa-83,1453,0
daniel glancy-ir-88,1453,0
purav raja-in-85,1453,0
julian busch-ar-93,1453,0
travis parrott-un-80,1453,0
patrick knobloch-ge-81,1453,0
mikhail karpol-cr-89,1453,0
marek pokrywka-po-84,1452,0
francois arthur vibert-fr-90,1452,0
gibril diarra-au-90,1452,0
alexandre penaud-fr-87,1452,0
roman piftor-uz-91,1452,0
frederic nussbaum-sw-82,1452,0
mohamed el sohafy-eg-85,1452,0
franck pepe-fr-88,1452,0
jorge montero-ch-90,1452,0
mateusz szmigiel-po-89,1452,0
robert phillips pd13-au-82,1452,0
nadin teofil indre-ro-90,1452,0
dennis lajola-un-89,1452,0
tristan jackson-au-92,1452,0
dimitrije tasic-se-91,1452,0
nathaniel schnugg-un-88,1452,0
tugay koylu-tu-92,1452,0
jared drucker-un-86,1452,0
jicham zaatini-le-76,1452,0
eden peleg-is-91,1452,0
robert buyinza-ug-79,1452,0
lucas oliveira-br-91,1452,0
ralph regus-ge-90,1452,0
luciano daher-ar-89,1452,0
marvin rolle-ba-83,1451,0
juan jose leal gomez-sp-92,1451,0
balazs novak-hu-87,1451,0
dmitry sventitsky-ru-88,1451,0
tanveer ashiq-pa-89,1451,0
gregory chambaz-sw-85,1451,0
tennys sandgren-un-91,1451,0
majdi salim-sy-87,1451,0
riccardo azzarita-it-88,1451,0
boran poljancic-cr-88,1451,0
josko topic-cr-83,1451,0
alexander lazov,1451,0
dominic pagon-ja-88,1451,0
ignacio martire-ar-90,1451,0
jonathan greczula-sw-90,1451,0
miha mlakar-sl-84,1451,0
yuya tomisaki-ja-89,1451,0
kehinde alade-ni-89,1451,0
andros gallego arostegui-sp-89,1451,0
christoph radecke-ge-83,1450,0
victor schmid-ge-88,1450,0
hao lu-ch-84,1450,0
damar johnson-ja-84,1450,0
guillermo nicol-ch-90,1450,0
jarryd chaplin-au-92,1450,0
sina adabi-ir-93,1450,0
tom rushby-gr-86,1450,0
goran jukopila-cr-89,1450,0
dominic metzger-ge-85,1450,0
antonio arce-ve-89,1450,0
gleb alekseenko-uk-83,1450,0
ji shi-ch-85,1450,0
sam barry-ir-92,1450,0
jasmin ademovic-bo-91,1450,0
nick trkulja-au-83,1450,0
devin mullings-ba-85,1450,0
gustavo guerses-br-90,1450,0
faris akhazzan-gr-90,1450,0
valentin mihai-ro-91,1450,0
xander spong-ne-90,1450,0
eduardo javier autran niedbalski-ch-83,1450,0
antonio ruiz rosales-me-84,1450,0
vahid mirzadeh-un-86,1450,0
pulkit mishra-in-90,1449,0
corrado pricone-it-88,1449,0
kresimir ritz-cr-73,1449,0
bas van der valk-ne-84,1449,0
rahil makharia-in-86,1449,0
artem isaev-ru-87,1449,0
